date,score_volume,n_articles,n_gep_articles,score
2013-09-27,2.018764186724591,5434,1842,0.00037150610723676685
2013-09-28,0.26109867438228324,614,218,0.0004252421406877577
2013-09-29,0.3347341788638174,934,288,0.00035838777180280233
2013-09-30,2.288753553665144,6087,2101,0.0003760068266247978
2013-10-01,2.3782431023434976,6433,2192,0.0003696942487709463
2013-10-02,1.834487683773238,5590,1740,0.00032817310979843257
2013-10-03,1.968596310471007,5649,1892,0.00034848580465055885
2013-10-04,1.4744523746469957,4826,1572,0.00030552266362349683
2013-10-05,0.1999509998650645,575,192,0.000347740869330547
2013-10-06,0.22376752578646983,741,236,0.00030198046664840734
2013-10-07,1.8961941573747214,5324,1869,0.00035615968395468097
2013-10-08,2.2448341430693874,5722,2020,0.0003923163479673868
2013-10-09,2.1064352789960514,5759,2001,0.000365764069976741
2013-10-10,2.303021475732934,6114,2207,0.000376679992759721
2013-10-11,2.1778514905296156,5070,1835,0.0004295565070078137
2013-10-12,0.227956126556879,496,238,0.00045958896483241733
2013-10-13,0.23616423430908068,646,224,0.0003655793100759763
2013-10-14,1.6821723083619147,4246,1553,0.00039617812255344196
2013-10-15,2.48688960081831,6065,2133,0.0004100395054935383
2013-10-16,2.1118150462059164,5971,1920,0.00035367862103599337
2013-10-17,2.077774007713632,6557,2146,0.00031687875670483945
2013-10-18,2.0588142035184798,5868,1838,0.0003508544995771097
2013-10-19,0.197875484844493,612,190,0.00032332595562825655
2013-10-20,0.21994144522140624,714,164,0.0003080412398058911
2013-10-21,2.091425079965909,6389,1964,0.00032734779777209407
2013-10-22,2.358676418421467,6849,2237,0.00034438259868907386
2013-10-23,3.189632979290431,7483,2613,0.00042625056518648017
2013-10-24,3.8241975203258955,8356,3203,0.0004576588703118592
2013-10-25,2.8474902620699396,6853,2431,0.00041551003386399235
2013-10-26,0.31502307079120384,596,243,0.0005285621993141004
2013-10-27,0.3581244459521564,771,303,0.0004644934448147295
2013-10-28,2.5401949226612413,6558,2323,0.00038734292812766716
2013-10-29,3.017661599132007,7570,2756,0.0003986342931482176
2013-10-30,3.0506295899732234,8424,2943,0.00036213551637858776
2013-10-31,3.3933105690879075,9218,2968,0.00036811787471120717
2013-11-01,2.2489786642440426,6579,2009,0.00034184202222891665
2013-11-02,0.21916140150051003,480,148,0.00045658625312606257
2013-11-03,0.3741088776797837,771,288,0.0004852255222824691
2013-11-04,1.8118874801697278,6151,1787,0.0002945679532059385
2013-11-05,2.6942840649691475,7571,2321,0.0003558689822968099
2013-11-06,2.7731746512170092,8333,2629,0.00033279426991683777
2013-11-07,3.6669825425270255,9607,3247,0.0003816990259734595
2013-11-08,2.9903194266267614,7526,2495,0.00039733183983879373
2013-11-09,0.1940933888829374,574,135,0.000338141792478985
2013-11-10,0.3090725533831678,762,278,0.0004056070254372281
2013-11-11,2.3666091306962707,5671,1983,0.0004173177800557698
2013-11-12,2.7850380532898997,7667,2509,0.00036325003955783224
2013-11-13,2.569416558105839,7491,2382,0.00034300047498409274
2013-11-14,3.549164794832639,8372,2873,0.00042393272752420437
2013-11-15,2.578084141972832,6116,2274,0.00042153108926959324
2013-11-16,0.12673118082765128,441,112,0.0002873722921261934
2013-11-17,0.22005564572089115,613,226,0.0003589814775218453
2013-11-18,2.2610362530598933,6173,2130,0.000366278349758609
2013-11-19,1.9822607963709733,6603,2118,0.00030020608759215105
2013-11-20,1.9055699775128583,6436,2044,0.0002960798597751489
2013-11-21,1.9795269202584762,6827,2238,0.0002899556057211771
2013-11-22,1.5057167868339925,5625,1669,0.0002676829843260431
2013-11-23,0.23554346537034482,577,188,0.00040822091052052827
2013-11-24,0.3249188633814224,787,309,0.0004128575138264579
2013-11-25,1.7157561820917822,5984,1754,0.00028672396091105983
2013-11-26,2.4024852922625146,6780,2476,0.0003543488631655626
2013-11-27,2.27362826192311,5695,2042,0.00039923235503478663
2013-11-28,1.2843312361797061,4083,1442,0.0003145557766788406
2013-11-29,1.3158086435573029,4639,1518,0.00028364057847753886
2013-11-30,0.20803723567773064,594,179,0.000350231036494496
2013-12-01,0.2373886332081531,753,240,0.00031525714901481155
2013-12-02,1.9973753067466857,6114,2130,0.00032668879730891166
2013-12-03,1.951750669758763,6432,2153,0.00030344382303463353
2013-12-04,2.155407539249673,6846,2454,0.00031484188420240623
2013-12-05,0.23287642474651518,443,223,0.000525680417035023
2013-12-06,0.0,0,0,0.000525680417035023
2013-12-07,0.0,0,0,0.000525680417035023
2013-12-08,0.0,0,0,0.000525680417035023
2013-12-09,0.0,0,0,0.000525680417035023
2013-12-10,0.0,0,0,0.000525680417035023
2013-12-11,0.0,0,0,0.000525680417035023
2013-12-12,0.0,0,0,0.000525680417035023
2013-12-13,0.0,0,0,0.000525680417035023
2013-12-14,0.0,0,0,0.000525680417035023
2013-12-15,0.0,0,0,0.000525680417035023
2013-12-16,0.0,0,0,0.000525680417035023
2013-12-17,0.0,0,0,0.000525680417035023
2013-12-18,0.0,0,0,0.000525680417035023
2013-12-19,0.0,0,0,0.000525680417035023
2013-12-20,0.0,0,0,0.000525680417035023
2013-12-21,0.0,0,0,0.000525680417035023
2013-12-22,0.0,0,0,0.000525680417035023
2013-12-23,0.0,0,0,0.000525680417035023
2013-12-24,0.0,0,0,0.000525680417035023
2013-12-25,0.0,0,0,0.000525680417035023
2013-12-26,0.0,0,0,0.000525680417035023
2013-12-27,0.0,0,0,0.000525680417035023
2013-12-28,0.0,0,0,0.000525680417035023
2013-12-29,0.0,0,0,0.000525680417035023
2013-12-30,0.0,0,0,0.000525680417035023
2013-12-31,0.0,0,0,0.000525680417035023
2014-01-01,0.47574900555881156,1168,422,0.00040731935407432493
2014-01-02,1.006374289652517,3441,1135,0.0002924656465133731
2014-01-03,1.2210078275717438,3837,1325,0.000318219397334309
2014-01-04,0.15786769177871407,332,127,0.0004755050957190183
2014-01-05,0.1358783424961181,589,123,0.0002306932809781292
2014-01-06,1.6775484130840947,5606,1821,0.0002992416006214939
2014-01-07,2.2263276705594497,6226,2191,0.00035758555582387564
2014-01-08,2.6902786298215142,6757,2665,0.00039814690392504283
2014-01-09,2.2771795185997723,7234,2661,0.00031478843220898153
2014-01-10,2.2892518451424735,6405,2168,0.0003574163692650232
2014-01-11,0.17271316974210008,434,194,0.0003979566123089864
2014-01-12,0.2630435261520561,657,300,0.0004003706638539667
2014-01-13,2.7331308397269862,7143,2536,0.0003826306649484791
2014-01-14,2.5116982145866276,6934,2605,0.00036222933582155
2014-01-15,3.174560011323879,6832,2615,0.0004646604232031439
2014-01-16,2.2298334334043197,7081,2381,0.0003149037471267222
2014-01-17,3.0933689612671205,6227,2243,0.0004967671368664077
2014-01-18,0.3707260879117614,557,282,0.0006655764594466094
2014-01-19,0.2941271116770102,726,204,0.00040513376264050995
2014-01-20,2.0578307948812204,4360,1720,0.00047197954011037166
2014-01-21,3.177731702565559,7150,2711,0.00044443800035881944
2014-01-22,4.5052741827493366,7325,2985,0.000615054495938476
2014-01-23,4.770903350892052,7990,3233,0.0005971093054933732
2014-01-24,3.118156082793082,6699,2635,0.00046546590279042876
2014-01-25,0.19113414867443898,629,172,0.00030386987070658026
2014-01-26,0.2122325548639701,682,223,0.00031119142941931103
2014-01-27,2.6386370857782495,6678,2655,0.00039512385231779717
2014-01-28,3.012139669146446,7220,2756,0.0004171938599925826
2014-01-29,4.197346317729666,7917,3321,0.0005301687909220243
2014-01-30,4.559237469142323,8717,3647,0.0005230282745373779
2014-01-31,3.9302510389403356,8082,3215,0.00048629683728536696
2014-02-01,0.1998315620095999,612,286,0.0003265221601464051
2014-02-02,0.24337525380986774,707,248,0.0003442365683307889
2014-02-03,2.447602221854596,6295,2324,0.0003888168740039072
2014-02-04,2.7154645370180157,7006,2493,0.00038759128418755577
2014-02-05,2.9597227888397923,7572,2735,0.0003908772832593492
2014-02-06,4.012562178763516,8037,3452,0.0004992611893447202
2014-02-07,2.618039751243334,7021,2927,0.00037288701769595985
2014-02-08,0.2943593457771989,751,295,0.0003919565190109173
2014-02-09,0.31106396158559396,805,354,0.0003864148591125391
2014-02-10,3.1162574010451203,7001,3173,0.00044511604071491507
2014-02-11,2.6008296405162823,7460,2835,0.00034863668103435417
2014-02-12,3.2275049419952078,8347,3145,0.0003866664600449512
2014-02-13,3.568496879206786,8574,3251,0.000416199775974666
2014-02-14,2.712393710522518,7401,2621,0.00036649016491318984
2014-02-15,0.21722049953846542,632,199,0.0003437033220545339
2014-02-16,0.3172460949023012,794,309,0.00039955427569559346
2014-02-17,1.5681966566494283,4211,1461,0.00037240481041306777
2014-02-18,3.5788974158239446,7414,2645,0.00048272152897544437
2014-02-19,3.8507269323797244,7535,2593,0.0005110453792142966
2014-02-20,4.339759745418892,8333,2688,0.0005207920011303123
2014-02-21,3.0968062358298587,7219,2335,0.0004289799467834684
2014-02-22,0.44313966903529634,854,241,0.0005188989098773961
2014-02-23,0.7848307913199115,980,454,0.0008008477462448076
2014-02-24,3.175995550276727,7014,2205,0.0004528080339715893
2014-02-25,2.7928807162071094,7704,2509,0.00036252345745159777
2014-02-26,3.2220648223053288,8235,2639,0.00039126470216215286
