date,n_articles,n_gep_articles,GEP_daily
2010-06-12,800,376,0.47
2010-06-13,824,268,0.32524271844660196
2010-06-14,11448,1088,0.09503843466107617
2010-06-15,13060,1388,0.10627871362940276
2010-06-16,13344,1512,0.11330935251798561
2010-06-17,12744,1344,0.10546139359698682
2010-06-18,11292,1404,0.12433581296493093
2010-06-19,1028,364,0.3540856031128405
2010-06-20,1096,408,0.3722627737226277
2010-06-21,11944,1544,0.12926992632283993
2010-06-22,11880,1448,0.12188552188552189
2010-06-23,13296,1932,0.14530685920577618
2010-06-24,13240,1624,0.12265861027190332
2010-06-25,13912,1408,0.1012075905692927
2010-06-26,1496,536,0.3582887700534759
2010-06-27,1340,468,0.3492537313432836
2010-06-28,10796,1472,0.13634679510929973
2010-06-29,13560,1400,0.10324483775811209
2010-06-30,14456,1464,0.10127282789153293
2010-07-01,12544,1380,0.11001275510204081
2010-07-02,9080,1056,0.11629955947136564
2010-07-03,500,132,0.264
2010-07-04,508,136,0.2677165354330709
2010-07-05,2424,592,0.24422442244224424
2010-07-06,10968,900,0.08205689277899343
2010-07-07,12220,1048,0.08576104746317512
2010-07-08,13208,1344,0.10175651120533011
2010-07-09,9828,1404,0.14285714285714285
2010-07-10,476,92,0.19327731092436976
2010-07-11,608,104,0.17105263157894737
2010-07-12,11156,1096,0.09824309788454644
2010-07-13,12956,1488,0.1148502624266749
2010-07-14,12352,1280,0.10362694300518134
2010-07-15,15484,1548,0.09997416688194265
2010-07-16,12976,1280,0.09864364981504316
2010-07-17,544,116,0.21323529411764705
2010-07-18,984,268,0.27235772357723576
2010-07-19,12632,1168,0.09246358454718176
2010-07-20,15332,1312,0.08557265849204279
2010-07-21,18228,1512,0.08294930875576037
2010-07-22,20856,1696,0.08131952435749903
2010-07-23,12212,1148,0.09400589584015723
2010-07-24,664,196,0.29518072289156627
2010-07-25,760,180,0.23684210526315788
2010-07-26,12604,1400,0.11107584893684544
2010-07-27,17928,1688,0.09415439535921463
2010-07-28,20072,1524,0.07592666400956556
2010-07-29,21688,1612,0.07432681667281446
2010-07-30,14892,1680,0.11281224818694602
2010-07-31,580,80,0.13793103448275862
2010-08-01,696,156,0.22413793103448276
2010-08-02,14232,1176,0.08263069139966273
2010-08-03,18872,1316,0.06973293768545995
2010-08-04,19144,1376,0.07187630589218554
2010-08-05,20520,1876,0.09142300194931774
2010-08-06,12356,1412,0.11427646487536419
2010-08-07,788,172,0.2182741116751269
2010-08-08,728,168,0.23076923076923078
2010-08-09,14764,1136,0.07694391763749661
2010-08-10,13944,1284,0.09208261617900172
2010-08-11,13316,1656,0.12436167017122259
2010-08-12,14188,1532,0.10797857344234564
2010-08-13,11056,1196,0.10817655571635311
2010-08-14,588,108,0.1836734693877551
2010-08-15,596,148,0.2483221476510067
2010-08-16,13152,1280,0.09732360097323602
2010-08-17,12736,1312,0.10301507537688442
